funcid,dim,milestone,error
18,10,3,1.169665e+06
18,10,5,6.511363e+04
18,10,10,5.907299e+04
18,10,20,8.383571e+03
18,10,30,8.383571e+03
18,10,40,8.383571e+03
18,10,50,8.383571e+03
18,10,60,8.383571e+03
18,10,70,8.383571e+03
18,10,80,8.383571e+03
18,10,90,8.383571e+03
18,10,100,8.383571e+03
18,10,1,1.829599e+07
18,10,2,7.496816e+06
18,10,3,3.938010e+05
18,10,5,2.131625e+05
18,10,10,5.203751e+04
18,10,20,4.254633e+04
18,10,30,4.254633e+04
18,10,40,2.360391e+04
18,10,50,1.996225e+04
18,10,60,1.996225e+04
18,10,70,1.996225e+04
18,10,80,1.996225e+04
18,10,90,1.996225e+04
18,10,100,1.996225e+04
18,10,1,2.245606e+08
18,10,2,1.674705e+08
18,10,3,9.075012e+07
18,10,5,5.247441e+07
18,10,10,5.247441e+07
18,10,20,8.087896e+06
18,10,30,1.125103e+06
18,10,40,1.125103e+06
18,10,50,1.125103e+06
18,10,60,1.125103e+06
18,10,70,1.125103e+06
18,10,80,1.125103e+06
18,10,90,1.125103e+06
18,10,100,1.125103e+06
18,10,1,1.285307e+08
18,10,2,9.142686e+07
18,10,3,4.788738e+07
18,10,5,4.722660e+07
18,10,10,3.100774e+07
18,10,20,3.698095e+06
18,10,30,1.064253e+06
18,10,40,1.064253e+06
18,10,50,1.064253e+06
18,10,60,1.532927e+05
18,10,70,1.532927e+05
18,10,80,1.358851e+05
18,10,90,1.358851e+05
18,10,100,1.358851e+05
18,10,1,3.909348e+05
18,10,2,5.970345e+04
18,10,3,5.970345e+04
18,10,5,9.147278e+03
18,10,10,9.147278e+03
18,10,20,9.147278e+03
18,10,30,9.147278e+03
18,10,40,9.147278e+03
18,10,50,9.147278e+03
18,10,60,9.147278e+03
18,10,70,9.147278e+03
18,10,80,9.147278e+03
18,10,90,9.147278e+03
18,10,100,9.147278e+03
18,10,1,1.209608e+07
18,10,2,1.253353e+06
18,10,3,1.647911e+05
18,10,5,4.882005e+04
18,10,10,4.882005e+04
18,10,20,2.651534e+04
18,10,30,2.651534e+04
18,10,40,2.332365e+04
18,10,50,2.332365e+04
18,10,60,1.954272e+04
18,10,70,1.954272e+04
18,10,80,1.954272e+04
18,10,90,1.954272e+04
18,10,100,1.954272e+04
