funcid,dim,milestone,error
1,10,60,1.038375e+06
1,10,70,6.657657e+05
1,10,80,6.646617e+05
1,10,90,6.171226e+05
1,10,100,6.171226e+05
1,10,1,1.580743e+08
1,10,2,9.679479e+07
1,10,3,3.974605e+07
1,10,5,8.384057e+06
1,10,10,2.935440e+06
1,10,20,1.181100e+06
1,10,30,8.862047e+05
1,10,40,5.601393e+05
1,10,50,3.943006e+05
1,10,60,3.943006e+05
1,10,70,3.943006e+05
1,10,80,3.943006e+05
1,10,90,3.943006e+05
1,10,100,3.943006e+05
1,10,1,1.253141e+08
1,10,2,8.706750e+07
1,10,3,4.260178e+07
1,10,5,4.140300e+07
1,10,10,1.036600e+07
1,10,20,4.164766e+06
1,10,30,2.168919e+05
1,10,40,1.623924e+05
1,10,50,8.392694e+04
1,10,60,4.255114e+04
1,10,70,4.172522e+04
1,10,80,4.172522e+04
1,10,90,3.953547e+04
1,10,100,3.953547e+04
1,10,1,6.484612e+08
1,10,2,1.500054e+08
1,10,3,1.088548e+08
1,10,5,2.250495e+07
1,10,10,9.126872e+06
1,10,20,4.618239e+06
1,10,30,2.290276e+06
1,10,40,1.285164e+06
1,10,50,1.171698e+06
1,10,60,9.288307e+05
1,10,70,7.120795e+05
1,10,80,6.275389e+05
1,10,90,5.667617e+05
1,10,100,5.667617e+05
1,10,1,4.033992e+08
1,10,2,1.108209e+08
1,10,3,6.556525e+07
1,10,5,3.226013e+07
1,10,10,3.139706e+06
1,10,20,1.539914e+06
1,10,30,1.512070e+06
1,10,40,5.659582e+05
1,10,50,2.811518e+05
1,10,60,2.611421e+05
1,10,70,2.611421e+05
1,10,80,2.372687e+05
1,10,90,2.372687e+05
1,10,100,2.372687e+05
1,10,1,5.148883e+08
1,10,2,1.122173e+08
1,10,3,8.529854e+07
1,10,5,2.911847e+07
1,10,10,1.414809e+07
1,10,20,1.209728e+06
1,10,30,8.354064e+05
1,10,40,7.914837e+05
1,10,50,5.949195e+05
1,10,60,5.949195e+05
1,10,70,5.949195e+05
1,10,80,4.955965e+05
1,10,90,3.100907e+05
1,10,100,3.100907e+05
1,10,1,3.043316e+08
1,10,2,1.851651e+08
1,10,3,1.531917e+08
1,10,5,1.169722e+07
1,10,10,5.873276e+06
1,10,20,4.355075e+06
1,10,30,3.363934e+06
1,10,40,1.394720e+06
1,10,50,6.467036e+05
1,10,60,6.050823e+05
1,10,70,4.214770e+05
1,10,80,3.844487e+05
1,10,90,3.844487e+05
1,10,100,3.844487e+05
1,10,1,5.113164e+08
1,10,2,1.813839e+08
1,10,3,1.254882e+08
1,10,5,4.012652e+06
1,10,10,2.977600e+06
1,10,20,2.977600e+06
1,10,30,2.830116e+06
1,10,40,2.830116e+06
1,10,50,2.830116e+06
1,10,60,2.830116e+06
1,10,70,2.830116e+06
1,10,80,2.830116e+06
1,10,90,2.830116e+06
1,10,100,2.830116e+06
1,10,1,3.231682e+07
1,10,2,1.436168e+07
1,10,3,1.436168e+07
1,10,5,3.792233e+06
1,10,10,3.792233e+06
1,10,20,3.773416e+06
1,10,30,3.114729e+06
1,10,40,2.820812e+06
1,10,50,2.609822e+06
1,10,60,2.609822e+06
1,10,70,2.609822e+06
1,10,80,2.609822e+06
1,10,90,2.609822e+06
1,10,100,2.609822e+06
1,10,1,2.510344e+07
1,10,2,1.190317e+07
1,10,3,6.201439e+06
1,10,5,5.107481e+06
1,10,10,5.107481e+06
1,10,20,5.107481e+06
1,10,30,3.147362e+06
1,10,40,3.147362e+06
1,10,50,3.147362e+06
1,10,60,3.147362e+06
1,10,70,3.147362e+06
1,10,80,3.147362e+06
1,10,90,3.147362e+06
1,10,100,3.147362e+06
1,10,1,3.620814e+08
1,10,2,1.182071e+08
1,10,3,2.977480e+07
1,10,5,8.484676e+06
1,10,10,5.448569e+06
1,10,20,4.293731e+06
1,10,30,4.293731e+06
1,10,40,4.293731e+06
1,10,50,7.559251e+05
1,10,60,7.559251e+05
1,10,70,7.559251e+05
1,10,80,7.559251e+05
1,10,90,7.559251e+05
1,10,100,7.559251e+05
