funcid,dim,milestone,error
23,10,80,3.413155e+02
23,10,90,3.413155e+02
23,10,100,3.413155e+02
23,10,1,3.662063e+02
23,10,2,3.539395e+02
23,10,3,3.524011e+02
23,10,5,3.504451e+02
23,10,10,3.500752e+02
23,10,20,3.307964e+02
23,10,30,3.300021e+02
23,10,40,3.291571e+02
23,10,50,3.288586e+02
23,10,60,3.278690e+02
23,10,70,3.276934e+02
23,10,80,3.276934e+02
23,10,90,3.276934e+02
23,10,100,3.276934e+02
23,10,1,3.659241e+02
23,10,2,3.587012e+02
23,10,3,3.557670e+02
23,10,5,3.546354e+02
23,10,10,3.546041e+02
23,10,20,3.538883e+02
23,10,30,3.503063e+02
23,10,40,3.474148e+02
23,10,50,3.465125e+02
23,10,60,3.447344e+02
23,10,70,3.445814e+02
23,10,80,3.445814e+02
23,10,90,3.441745e+02
23,10,100,3.441745e+02
23,10,1,3.305135e+02
23,10,2,3.268752e+02
23,10,3,3.244502e+02
23,10,5,3.244502e+02
23,10,10,3.226503e+02
23,10,20,3.210906e+02
23,10,30,3.194357e+02
23,10,40,3.180678e+02
23,10,50,3.169941e+02
23,10,60,3.169941e+02
23,10,70,3.169941e+02
23,10,80,3.169941e+02
23,10,90,3.169941e+02
23,10,100,3.169941e+02
23,10,1,3.730154e+02
23,10,2,3.360594e+02
23,10,3,3.360594e+02
23,10,5,3.357467e+02
23,10,10,3.332523e+02
23,10,20,3.319072e+02
23,10,30,3.319072e+02
23,10,40,3.316586e+02
23,10,50,3.316586e+02
23,10,60,3.315367e+02
23,10,70,3.306350e+02
23,10,80,3.306350e+02
23,10,90,3.306350e+02
23,10,100,3.306350e+02
23,10,1,3.838110e+02
23,10,2,3.728440e+02
23,10,3,3.686812e+02
23,10,5,3.647744e+02
23,10,10,3.634378e+02
23,10,20,3.634378e+02
23,10,30,3.634378e+02
23,10,40,3.502792e+02
23,10,50,3.499024e+02
23,10,60,3.423686e+02
23,10,70,3.375202e+02
23,10,80,3.356776e+02
23,10,90,3.354306e+02
23,10,100,3.311168e+02
23,10,1,5.464165e+02
23,10,2,3.803482e+02
23,10,3,3.400869e+02
23,10,5,3.366384e+02
23,10,10,3.295633e+02
23,10,20,3.269176e+02
23,10,30,3.269176e+02
23,10,40,3.269176e+02
23,10,50,3.269176e+02
23,10,60,3.259238e+02
23,10,70,3.259238e+02
23,10,80,3.253057e+02
23,10,90,3.253057e+02
23,10,100,3.253057e+02
23,10,1,5.464165e+02
23,10,2,3.885384e+02
23,10,3,3.812769e+02
23,10,5,3.697602e+02
23,10,10,3.453936e+02
23,10,20,3.356088e+02
23,10,30,3.234066e+02
23,10,40,3.231844e+02
23,10,50,3.212951e+02
23,10,60,3.212951e+02
23,10,70,3.200244e+02
23,10,80,3.188422e+02
23,10,90,3.188422e+02
23,10,100,3.188422e+02
23,10,1,5.464165e+02
23,10,2,3.895735e+02
23,10,3,3.848332e+02
23,10,5,3.750466e+02
23,10,10,3.452297e+02
23,10,20,3.280361e+02
23,10,30,3.280361e+02
23,10,40,3.212070e+02
23,10,50,3.210322e+02
23,10,60,3.205106e+02
23,10,70,3.205106e+02
23,10,80,3.200518e+02
23,10,90,3.169747e+02
23,10,100,3.169747e+02
23,10,1,5.464165e+02
23,10,2,3.885201e+02
23,10,3,3.885201e+02
23,10,5,3.885201e+02
23,10,10,3.885201e+02
23,10,20,3.885201e+02
23,10,30,3.853124e+02
23,10,40,3.853124e+02
23,10,50,3.853124e+02
23,10,60,3.630919e+02
23,10,70,3.630919e+02
23,10,80,3.630919e+02
23,10,90,3.630919e+02
23,10,100,3.463436e+02
23,10,1,5.464165e+02
23,10,2,3.970785e+02
23,10,3,3.970785e+02
23,10,5,3.970785e+02
23,10,10,3.954536e+02
23,10,20,3.773535e+02
23,10,30,3.773535e+02
23,10,40,3.755075e+02
23,10,50,3.732872e+02
23,10,60,3.624144e+02
23,10,70,3.621384e+02
23,10,80,3.520993e+02
23,10,90,3.471709e+02
23,10,100,3.387298e+02
23,10,1,5.464165e+02
23,10,2,3.593701e+02
23,10,3,3.411909e+02
23,10,5,3.300091e+02
23,10,10,3.292401e+02
23,10,20,3.251464e+02
23,10,30,3.239034e+02
23,10,40,3.239034e+02
23,10,50,3.232089e+02
23,10,60,3.232089e+02
23,10,70,3.230352e+02
23,10,80,3.230352e+02
23,10,90,3.230164e+02
23,10,100,3.230164e+02
23,10,1,5.464165e+02
23,10,2,3.799248e+02
23,10,3,3.579924e+02
23,10,5,3.407877e+02
23,10,10,3.279319e+02
23,10,20,3.154509e+02
23,10,30,3.154509e+02
23,10,40,3.151546e+02
23,10,50,3.151546e+02
23,10,60,3.151546e+02
23,10,70,3.151546e+02
23,10,80,3.151546e+02
23,10,90,3.151546e+02
23,10,100,3.145459e+02
