funcid,dim,milestone,error
11,10,40,5.709932e+01
11,10,50,5.687031e+01
11,10,60,5.687031e+01
11,10,70,5.687031e+01
11,10,80,5.687031e+01
11,10,90,5.687031e+01
11,10,100,5.596653e+01
11,10,1,9.648890e+01
11,10,2,8.609755e+01
11,10,3,7.119779e+01
11,10,5,4.752091e+01
11,10,10,4.752091e+01
11,10,20,4.752091e+01
11,10,30,4.752091e+01
11,10,40,4.503785e+01
11,10,50,4.503785e+01
11,10,60,4.503785e+01
11,10,70,4.503785e+01
11,10,80,4.503785e+01
11,10,90,4.503785e+01
11,10,100,4.503785e+01
11,10,1,1.392389e+02
11,10,2,8.053239e+01
11,10,3,5.901575e+01
11,10,5,4.195446e+01
11,10,10,4.195446e+01
11,10,20,3.589813e+01
11,10,30,2.708685e+01
11,10,40,2.041290e+01
11,10,50,2.041290e+01
11,10,60,2.031365e+01
11,10,70,2.031365e+01
11,10,80,1.961736e+01
11,10,90,1.961736e+01
11,10,100,1.961736e+01
11,10,1,5.043885e+02
11,10,2,2.974524e+02
11,10,3,4.731607e+01
11,10,5,3.997492e+01
11,10,10,3.341463e+01
11,10,20,2.725345e+01
11,10,30,2.725345e+01
11,10,40,2.725345e+01
11,10,50,2.725345e+01
11,10,60,2.725345e+01
11,10,70,2.725345e+01
11,10,80,2.659529e+01
11,10,90,2.659529e+01
11,10,100,2.659529e+01
11,10,1,1.687496e+03
11,10,2,2.087526e+02
11,10,3,1.467794e+02
11,10,5,6.989071e+01
11,10,10,2.115025e+01
11,10,20,7.927426e+00
11,10,30,7.927426e+00
11,10,40,7.927426e+00
11,10,50,5.773050e+00
11,10,60,5.773050e+00
11,10,70,5.773050e+00
11,10,80,5.100584e+00
11,10,90,5.100584e+00
11,10,100,5.100584e+00
11,10,1,8.497864e+02
11,10,2,7.032609e+02
11,10,3,5.187044e+02
11,10,5,1.285226e+02
11,10,10,1.081942e+02
11,10,20,3.950626e+01
11,10,30,3.286945e+01
11,10,40,3.286945e+01
11,10,50,2.821517e+01
11,10,60,2.737707e+01
11,10,70,2.085327e+01
11,10,80,2.085327e+01
11,10,90,2.056521e+01
11,10,100,2.056521e+01
11,10,1,8.477805e+02
11,10,2,8.477805e+02
11,10,3,5.950641e+02
11,10,5,3.984219e+02
11,10,10,2.626314e+02
11,10,20,1.246625e+02
11,10,30,4.472604e+01
11,10,40,4.472604e+01
11,10,50,4.104367e+01
11,10,60,2.173910e+01
11,10,70,2.173910e+01
11,10,80,2.173910e+01
11,10,90,2.173910e+01
11,10,100,2.173910e+01
11,10,1,4.538071e+03
11,10,2,4.538071e+03
11,10,3,8.174793e+02
11,10,5,8.174793e+02
11,10,10,8.174793e+02
11,10,20,8.174793e+02
11,10,30,8.174793e+02
11,10,40,8.174793e+02
11,10,50,8.174793e+02
11,10,60,8.174793e+02
11,10,70,8.174793e+02
11,10,80,3.719054e+02
11,10,90,3.719054e+02
11,10,100,3.598354e+02
11,10,1,3.007502e+03
11,10,2,3.007502e+03
11,10,3,3.007502e+03
11,10,5,3.007502e+03
11,10,10,2.789765e+03
11,10,20,1.229958e+03
11,10,30,7.626356e+02
11,10,40,4.265190e+02
11,10,50,4.265190e+02
11,10,60,4.265190e+02
11,10,70,4.265190e+02
11,10,80,4.265190e+02
11,10,90,1.352624e+02
11,10,100,7.319282e+01
11,10,1,1.010571e+03
11,10,2,2.341068e+02
11,10,3,2.151995e+02
11,10,5,1.103011e+02
11,10,10,5.187929e+01
11,10,20,2.536052e+01
11,10,30,1.544800e+01
11,10,40,1.544800e+01
11,10,50,1.544800e+01
11,10,60,1.544800e+01
11,10,70,1.452034e+01
11,10,80,1.418642e+01
11,10,90,1.418642e+01
11,10,100,1.418642e+01
11,10,1,1.259395e+03
11,10,2,3.548234e+02
11,10,3,1.819509e+02
11,10,5,1.285872e+02
11,10,10,4.760350e+01
11,10,20,3.386529e+01
11,10,30,3.105118e+01
11,10,40,1.778000e+01
11,10,50,1.633125e+01
11,10,60,1.272080e+01
11,10,70,1.272080e+01
11,10,80,1.272080e+01
11,10,90,1.272080e+01
11,10,100,1.272080e+01
